node_id	feature(feature_amount:931)	label
182	92,138,144,481,521,531,611,863	2
2438	144,311,521	2
4998	89,117,393,521,713,520	3
6112	521,92,918,409	2
4343	92,132,138,159,521	1
660	92,252,521,557,738,830	4
6568	521,651,813,825,828	1
6504	77,92,111,138,439,650,886	3
2896	334,364,369,385,387,812,282	3
6807	92,132,546,138,521,831	2
3620	931	2
4912	77,92,49,144,499,521,570,728,412	3
5668	92,134,138,521	1
5110	92,138,143,144,521,570,704	2
475	92,138,521,530	2
5166	849,399,400,402,403,404	3
2209	92,61,132	2
5215	6,92,104,127,132,138,343,505,547,915	4
7035	476,521,631	1
4416	521,682,849	4
6830	18,90,92,55,132,350,481,704,855	2
3368	92	0
5272	316,672,911,913	3
6125	295,132,92,138	2
2251	261,263,268	3
2471	931	2
1033	92,138,456,521,641,535	3
4559	92,138,412,521	0
4371	75	3
5015	92,521,541	1
4086	92,138,722,724	2
7020	303,428,430,718,521,532	4
632	521,77,92,540	2
1280	127,92,320	0
7012	21,26,138,521,704,728	1
1056	193,226,201,369,385,11,336,671,647,873	4
7379	931	4
5629	521,138	1
3291	92,49,138,499,521,615	3
4965	369,382,385,387,390,338,522	3
6380	92,138,521,674,523	3
2669	521,92,138,163,252,351,77	3
2387	92,138,144,521,570,578,704,821	4
288	521,904	4
5957	521,12,85,91,92,278	4
4955	521,825	1
1302	21,22,80,92,521,602	2
5594	268,263,761,521	2
5417	92,127,138,504	4
4284	92,918,409,253,674	2
732	92,138,42,521	2
379	92,127	1
2273	62,80,92,138,212,469,510,513,521,540,624,665,843	4
2918	77,92,129,138,141,521,669	4
2934	827,825,828,521	0
5143	92,521,703	0
1761	173,176,177	0
1911	92,132,138,144,217,508,521	2
4296	99,135,677,138,252,92	1
3458	92,146,138	2
5698	271,260,268,521	4
5910	521,161,129,61	3
3258	931	1
3503	214,361,364,213	3
6070	44,92,118,122,125,138,254,263,268,521,675,756	4
1386	92,138,521,524,700,928	1
5614	92,138,324,723,34,621	2
600	92,147,138,141,252,491,521,677	3
3946	326,80,470,448	3
5289	2,3,4	4
3712	183,206,334	3
1141	77,92,138,521,562,605	3
5542	387,384,369,389,521,382	3
7522	12,92,307,481,148,138,142,521,564	4
4536	488	0
4489	12,80,92,138,470,831	2
7116	521,485,222,361,369,387,385,294	4
7578	87,92,138,393	2
6969	92,53,521,558	3
6266	92,138,409,755	3
1555	521,138,102,481,111	2
3805	77,92,149,138,144,158,481,704,800	2
3136	521,92,138,77,650,439	4
6098	89,92,138,521,677	3
7185	364,361	2
685	521,138,677	2
4299	92,56,138,454,659,926,895,90	4
5975	521,369,384,385,387,672	2
5118	309,85,68,92,252,521	0
438	560,77,91,92,49,125,138,128,395,669,499,521	4
2935	521,361	0
6990	21,704	0
1587	92,138,521,570,704,776	2
937	71,77,49,138,252,499,521,677	2
6307	80,92,96,138,492,521,562	2
1608	92,138,412,357,481,491,521	3
6881	521,77,92,138,12	1
444	184,185,334,441,443,444	3
7027	521,92,132,615	1
706	521,823	0
5635	92,138,144,469,521,590	3
4604	92,138,521,724	2
5435	92,129,132,138,331,675,704	2
4904	931	4
6526	521	2
5939	92,138,570,704	2
4942	80,521,450,927	4
3165	369,385,387,521	3
4340	488,489,521	3
6810	92,138,144,492,521,562,605	3
5256	437,440,521	3
2747	92,132,138,724	0
124	92,144,521	2
5033	521,92,49,138,499,562,611	1
2434	92,138,521	1
3954	92,127	0
6305	521,790,399,402,403,404,293,922,801	1
1437	10,92,55,351,357,420,447,481,193,205,491,521,570,567,446,681,704	4
4171	92,50,334	1
2591	481,138	1
7042	92,111,132,138,356,688,873	2
2194	108,138,252	4
4646	77,92,138,132,252,499,834,147,194,203,204,251,356,521,676	4
2890	92,127,704,350,18	3
1540	929,92,127,615,242,901	4
3780	77,92,55,138,144,357,447,474,481,521,623,149,821	4
1081	92,132,138	0
873	80,92,133,139	3
7083	92,129,357,138,351,411,420,521,554,591,605,648,861	4
3755	92,138,521,637,856	2
7177	92,138,521	0
6548	521,268,761,263	1
3473	92,55,138,188,194,197,210,217,297,356,412,411,521,540,648,887,924,926	4
2486	269,521,831	4
99	77,92,49,144,252,499,521,740	2
2825	46,92,129,138,413,521,649,865	2
6581	521,732,487	1
6366	92,129,138,311,521,570,675	2
1333	363,369,387,521,730	1
3306	510,521,819	3
521	92,132,138,578,738	4
4941	12,92,138,191,0,521,625	3
4326	92,138,144,160,521	2
1049	521,499,92,129,138,570,615,704,816	2
1867	521,46,92,49,138,209,499,743,755,821	3
5195	92,138,918,409,12,334	3
4458	491,481,80,92,138,334,562,721,901	4
227	521	3
2695	111,80,92,132,138,144,334,433,510,577,582,513	4
3799	60,92,49,138,499,521,546,559,569,747,712	3
2867	92,918,633	3
6804	61,521	0
6952	80,92,138,451,470,521,808	3
1171	138,92,236,229,844	3
1286	447,92,102,106,111,129,132,138,315,337,541,691,883,893	4
1829	10,92,106,138,420,447,830,188,193,195,570,675,778,884	4
560	521,660,865,92,138	2
1218	476,478,521,631	3
5987	369,381,385	2
2701	92,49,138,499,288,521,704	2
7159	521,64,637	1
4672	92,90	2
5244	92,80,138,521,51,539,889	3
4708	92,128	1
2208	361,521	1
5352	380,371,360,507,581,658,521	4
51	21,92,521	1
1282	225,521	0
1935	521,369,387	0
262	521,77,92,138,778	3
7570	369,367,388,485,521	4
4232	521,92,138,252,677	1
6562	92,138,412,648	2
1095	671,364,365,382,369,549,294,245	3
6847	92,138,535	1
145	521,129,850	2
1208	92,129,132,138,618,570	1
7414	521,911,912,913,811,915,558,92,132,138,188,193,226,294,348,356,284,507,11,786	4
446	369,225,337	2
1402	21,92,132,138,356,873	2
28	193,226,221,369,383,385,387	4
6469	173,177,521,928,416	1
3795	92,138,521,591,633,763,865	2
247	92,138,439,618,570	3
5127	92,132	1
3983	521,236	0
3989	361,387,369,521	1
464	92,132,138,439,521	4
1711	21,92,118,250,254,521,783,659,779,806	4
5478	139,334,410,558,92	4
168	874,443,441,521	2
2550	92	2
7470	711,385,369,387,365	3
7361	329,481,704,904,513	4
3199	92,116,138,271,262,263,264,277,268,558,765,836,830	4
6218	92,132,138,320,722	1
18	92,521,917	4
6617	446,329	2
2792	399,400,398,404,406,407,729,784	4
5823	77,92,138,141,209,630,747,924	4
4129	89,91,92,118,138,447,521,591,677,731,797	4
7120	80,92,127,837,901,833,504,334	4
5138	611,531	1
963	37,165,364,359,387,369,385,522,811,814	4
6032	92,121,55,127,132,481,193,334,724,901	4
6191	92,127,704	0
1649	521,268,263,694,423	1
1908	456,535,582,634	2
2060	132,92,144,121,240,292,615,901	3
3972	415,476,477	4
762	92,138,504,521	3
3251	21,92,132,138,906	2
6926	521,61,138,92,918,677,738,523	2
3636	521,92,90,132,138,145,447,481,491,506,517	3
7588	521,62,73,117,139,393,704,648	2
2278	92,55,138,144,481,237,521,531,611,688,149	4
5210	92,101,138,521,593,616	3
6582	92,132	0
4587	58,92,90,138,208,198,217,396,521,531	4
542	521,814,825,827,828,823	2
1312	77,92,111,138,142,252,356,677,219	4
767	61,331,901	2
5981	144,521,499,570,49,453	2
4510	138,92,356	2
2167	846,521	0
1050	15,92,138,569	4
3957	127	0
530	263,267,268,436,521,761	1
3830	836,678,61,918,242	2
2548	368,361,358,521,502	3
4629	521,364,369,374,387	4
5482	521,481,693,458,92,138	3
5144	320,61,138,144,880	2
428	369,385,387,750	3
2097	488,489	2
7502	369,385,387	3
4114	61	2
1574	428	0
6234	92,77,242,583,392	3
4431	441	3
5239	92,138,601,160	3
859	77,92,90,138,132,522,363,369,357,367,385,387,370,558,653	4
4139	92,138,765	1
6082	92,129,138,521,677	2
4428	92,138,521,570	3
1334	369,387,521,522,230,214,213,228	4
501	209,521,877,487	1
465	402,403,521	2
4307	26,521,570,566,681,835	4
6352	260,263,268,521	2
6129	521,303,428,430,532	3
5319	61,138,92,521	3
2565	12,92,132,138,625	3
5682	521,92,138,677,130,351,420,447,481,535,847	2
6883	38,369,387,385,305,20,348,586,188,356,522,814,834,811	4
3822	77,92,55,447,132,138,203,208,356,481,521,570,704,728,787,17	4
5732	12,21,92,138,521,626,785	4
4423	92,918,127,722,880	4
4513	521,132,138,301,300	0
7346	476,478,631	4
1466	92,160,521,351,830	3
431	521,188,369,384,387,390,534	3
223	21,92,138,503,521,569	1
7270	425,487,930	0
3117	60,80,91,49,111,132,138,142,144,356,499,528,683,704,873	4
5121	361,387,385	0
4477	92,129,138,521,633,865	4
3203	521,48,92,147,138,469,570,675,881	2
3709	61,521,91	1
5231	521,387,643,381,862	0
2502	139,138,92,582	1
2705	92,138,499,49,521,598,77,563	1
1387	521,61	1
4745	428	2
625	92,101,138,144,890,474,521,481,591,623,877	4
4682	858,860	2
1240	77,92,111,138,304,521,704	4
603	92,144,56,521,499,530	3
7459	80,92,95,55,138,153,254,269,263,256,274,268,347,356,558,831,925	4
6609	92,138,521	0
3517	408	0
4203	92,138,755,905	0
6190	77,92,138,144,252,521,778	3
1757	92,106,132,138,206,356,448,521,570,618,770,873,881,927	3
1885	369,385,387,37,358,499,671,672,521	4
7057	369,387,521,711	1
4624	92,134,135,138,163,252,397,521,739	2
6963	521,20,209,210,305,369,385,811,920	3
2231	21,92,138,144,521	0
3650	61,521,918,138,92	4
2285	92,129,138,521,806,777	3
1563	363,369,387,381,390,521	4
3303	369,372,382,581	4
5702	369,387,385,372,390,381,522,39,586,834,433,512	2
5089	61,91,874,901,559,628	2
626	92,111,132,138,144,188,194,197,200,203,208,209,303,481,150,356,562,764,900,927	4
1973	931	0
7457	521,38,278,786,823,825,827,834,828,829	4
5855	61,92,127,452,684,283	4
1193	445,499,147,92,132,138,102,433,446,521,570,704,513	4
3217	268,270,521	0
1732	263,268,521	0
7492	92,132,138,901,865,641,316	3
6866	92,521,646,704	0
510	10,92,55,351,481,357,188,193,195,205,448,505,562,570,693,681	4
5297	92,334,409,895	4
3630	77,92,138,144,132,521,722,926	0
2920	92,132,481,712,559	3
502	931	0
5437	385,369,387,381,390,811,32,467,521	2
1926	521,369,384,387	4
2739	92,127,722	2
4255	116,875,91,92,60,391,490,521,705,787	4
2648	369,384,385,381,834,811,358,499,522	2
2289	521,308	2
2538	263,268,521	1
8	722,593,333,92	1
1743	55,481,92,138,521,770	2
4974	92,138,562,818,446,481	4
75	10,92,138,521,624,843	3
1374	931	4
3357	521	1
5928	92,132,138,141,357,252,281,521,681	4
1438	77	0
2043	521,426,428,718	1
1543	92,129,138,481,701,704,521	0
1315	263,268,521,765	0
2323	12,92,132,138,312,491,521,873	4
4043	521,92,271,258,263,264	1
7382	92,138,521	3
567	92,138	0
6489	92,138,521,615,570,491	2
1921	61,92,138,206,331,918	2
5938	521,17,92,481,603,633,865,896	4
561	21,22,77,92,439,521,602	2
5193	92,138,55,201,615	3
2614	10,92,49,106,132,138,149,188,288,356,499,570,615,844,879,896,918	4
6128	521,61,138,656,578,417	3
517	300,320,558,847	3
5271	263,268,694,260,521	4
2854	127,45	1
5508	92,132,138,298,331,704	4
3486	393,521,268	2
6746	49,499,186,184,185,77,319,558,767	2
5553	60,91,116,345,391,448,737	4
6778	92	1
6584	521	3
5107	92,132	1
661	80,144,94,49,138,311,451,499,500,521,570,677,770	4
5343	254,260,263,834,270,268,274,272,357,784,557,761	4
5333	92,49,132,138,165,348,499,570,704,873	3
6251	92,132,138,521,896	4
2258	61,709	0
833	92,129,138,132,77,56,704,142,521,570	3
677	129,521,696	3
6837	931	2
3711	521,111	2
1414	461,462,521	0
6927	92,127,240,334,49,499,625	3
6038	521,21,77,92,49,138,142,215,252,499,738,215	4
2537	92,49,106,138,292,337,499,583,647,763	4
4754	92,138,521,237,704	3
6456	92,101,138,491,292,521,722	4
3864	521,570,252,553,354,565,21,27,26,25,24,719,28,457	3
5083	334,92	0
6428	92,129,138,521	1
4106	55,106,701,770,771,807	4
97	92,138,252,521	1
2517	229,369,334	1
6737	369,384,521,671	2
2260	91,92,111,132,138,323,647,777,873,505	4
1612	92,129,132,138,521,704,145	2
1348	173,521,416	3
3702	92,138,583,763,635,677	3
1203	92,469	1
6739	521,361,823	0
350	92,138,209,210,307,342,320,356	4
1440	92,132,481,160,601,334,242	3
904	931	3
4065	334,92	0
1515	457,60,77,78,91,92,116,124,138,146,570,553,675,453,456	4
6608	223,369,387,151,232,521	3
39	77,92,129,138,144,521	4
239	521,29,77,92,101,138	3
2661	92,144,473,521	0
6390	21,22,92,138,521,677,895	2
5801	521,92,111,132,138,144,691,541	2
2970	369,384,385,387	4
3621	521,90,92,197,356,481,525,514,593,851,924	4
2246	236,229,235,521,522	3
5745	85,92,102,111,137,521	1
5241	399,729,406,790,801,849	4
3992	931	0
433	10,72,92,55,195,481,517,570,687	4
4574	61,77,47,92,198,246,817,738	4
855	521	2
747	931	1
3835	399,400,521,849	2
7029	369,387,165,671,359	4
7489	92,138,204,210,356,473,521,831	4
5984	92,138,144,163,286,521,570,704,728,852,569,892	4
6657	21,60,91,132,138,197,278,570,776,873	4
6587	92,138	0
6360	399,400,402,521,682	2
3959	92,138,745,755,778,905	4
970	369,387	2
4659	521,138,770,492,830,554,46,142	3
4116	334,61,92,127,476,558	2
1847	369,387,381,834,811,165,521,632,32,586	2
4414	521,61,12	0
2088	61,188,209,521,821	3
4948	521,92,55,138,351,357,481,491,420,531,688	3
808	127,320,547	1
717	92,138,12,469,564,481	3
1143	858,859,749	0
7315	77,92,127,55,127,243,635	0
2110	521,617	2
2740	931	3
3589	82,102,521	4
5489	268,260,274,620	1
6056	931	3
3727	930,399,403,402,404,790,407,784	1
2794	229,236,521	1
375	21,27,60,91,92,111,138,144,145,157,248,323,554,556,785,843	4
1070	75,334,675,704,764,357	4
7535	92,138,570,728	2
1405	92,132,138,521,648	4
952	334,16,60,69,391,82,83,92,102,125,357,447,147,148,830,448,449,468,669,686,809,864,880	4
5454	92,144,570,704,481	2
5171	61,724	0
2829	931	1
4841	92,144,521,149	2
6300	92,132,138,521,759,896	3
7182	58,86,92,138,141,144,481,252,677	4
5250	225	2
6559	521,534,760,814,834	4
6540	363,369,387	2
4266	234,229,238,322,369,387,390	3
3820	352,353,521,903	4
2132	92,127,186,767,499,558	2
7314	92	3
5455	369,373,387,521,751	4
6910	92,121,132,138,208,209,665	4
5760	330,369,358,385,387,672,377	2
1722	12,67,92,49,445,816,138,249,499,447,481,817	4
111	12,92,138,521,210	3
4648	92,138,521,704	1
1983	92,55,129,138,142,481,521,626	3
1035	761,334,268,263	1
2826	224,366,369,385,387,834,522	4
2039	369,385,387,390,862	2
2192	92,61	1
6235	92,138,143,521,562	3
3497	60,77,85,91,92,111,132,138,252,521,733	4
5038	334,92,409,918	0
5041	80,92,138,144,521,724	3
1469	381,387,385,369,363,521	3
2071	21,29,92,138,144,521,744,142	4
474	92,132,138,144,311,348,356,521,704,873,481	4
5507	92,521,252,433,513	0
407	364,334	3
4254	92,138,145,357,481,491,830,252,447,554,778,819,821,847,878,915	4
6127	92,700,901	2
5632	521,92,132,138,609,796,883,417,29	3
4406	122,138,139,481,605,704,884,592,326	4
3865	521,387,369	0
2087	77,21,46,92,138,144,659,785,521,491	2
832	521,294	3
4573	138,92,521	0
5064	834	2
3836	12,92,138,250,529,521,134,778,918,595	3
6301	92	1
1667	263,268,274,276,521,742	1
5488	369,387,381	2
2497	92,138,312,473,521,302	3
4641	132,92,138,504,873,356,210	2
6943	271,258,260,263,268,521,673	4
6652	92,132,188,193,503,521,769,876,906	4
4452	521,92,132,138,469,491	2
7477	268,258,276,521	1
1156	92,138,199,207,356,521,677	3
1591	92,521,577,736,836	2
3889	212,229,316,369,385,507,11,614,811,834,512	4
4593	521,92,537	3
1521	92,131,159	3
4097	369,387,336	2
1132	173,176,177,521	0
2047	92,106,830,908,154,201,263,264,277,342,525,558,741,881,883,915,918,250	4
770	173,176,177,521	3
7530	521,476,478,631,638	1
496	92,138,521	0
4902	117,393,521,677	2
688	92,127,541	2
1124	92,132,901	0
5360	521,677,138,93,92	2
6857	521,369,387,672	1
7220	92,49,132,820,499,521,704	1
3981	138,570	0
1503	92,111,132,138,356,481,521,539,637	4
5209	12,92,138,521	0
4772	92,138,357,570,728	3
991	369,387	1
874	521,92,132,138,292,704	4
671	521,80,92,133,138,302,481,778,539	3
3213	18,92,138,144	4
1097	92,138,506,679	3
2177	521,488	3
1396	858,860	3
6454	685,169,177	2
2162	931	1
3405	64	2
5275	521,361,214,380	2
6385	399,400,402,403,784,521,849	3
293	263,268,423,435,521	4
6405	369,387	2
4172	92,127	0
7593	77,92,138,144,202,55,46,481,521,570,704,847	4
852	521,387	0
1096	92,138,252,325,326,677	4
6391	521,92,111,138,420,542,656	1
1982	92,138,521,570,615,699	3
6423	188,521,632,651,813,825,827,828,834,823	4
1339	6,188,194,197,323,352,356,369,372,448,795,873,351	4
7129	229,334	2
3098	92,49,138,499,497,521	3
690	92,102,138,521,789,724,491	3
2198	92,132,138,918,844,901,193,195,188,448,873,883,106,803,505,587,351,491,481,320	4
2567	879,883,805	2
6436	9,521,846	4
43	92,138,521	2
3011	383,369,672	1
5521	132,55,138,491,521,626	2
5953	521,369,387,384,671	3
2075	263,269,278,521,715,923,802,591,866	4
4893	521,138,92,865,621,660	1
7579	85,91,92,49,111,138,356,499,503,873	3
4849	12,21,26,141,448,521	4
4777	369	1
385	92,138,252,521	4
4334	521,177,173,685	4
5550	21,252,677	1
809	92,132,138,456,521,776	0
5422	92,55,193,292,334,481,505,578,704,795,852,901	4
6080	387,369,385,390,364,31	3
1100	92,138,144,481,521,570,644,704,863	4
5468	77,92,144,100,138,531,746	4
4584	263,268,369,387,521,751,761	4
2045	229,331,558,664,717,881	1
4524	9,211,308,521,591,926	4
6397	334,92,127	1
6661	129,138,92,603	1
4072	37,221,825,827,828,326	3
4791	773,92,61	0
2095	92,129,138,311,734	1
861	268,521	3
76	369,385,387,381,834,658,811,814,586,873,37,36	4
2762	521,425,427	2
4302	92,127	0
2625	931	3
3116	263,268,275,521,154	3
7245	129,132	0
5379	77,92,49,138,499,521,593,724	4
7576	521,92,138	2
5769	92,138,521,648	2
2947	263,268,521,256	3
1090	77,138,144,92,520,521	2
2925	931	0
6801	89,77,92,138,254,447,878,521,591,620,778,285	4
3427	521	0
3314	60,132,92,212,904,85,699,513	3
3246	92,50,290,467,521,588	3
161	91,92,111,311,649,865,873	4
355	521,267,268	0
5589	92,138,121	0
7094	92,77,138	2
7076	92,138,521,637,743,886,907	3
4410	92	1
4831	92,55,138,139,144,269,263,256,268,270,275,356,438,481,521,558,761,831,922	4
1558	92,55,138,481,491,521,570,728	3
2906	90,92,138,252,253,521,608	1
4071	92,138,121,736	1
6225	183,767	1
3337	138,521	0
5370	92,138,144,451,521,562,721	3
7022	92,138,521,531,611	2
2602	92,138,481,331,570,704	0
4784	92,55,138,188,193,195,867,302,446,447,521,839,568,570,775	4
6416	92,138,144,346,521	3
1609	92,138,420,466,481,491,517,521,539,637,677	4
2419	369,387,384,337,840,311,534	3
4466	10,92,343,417,473,662,677,881	4
2741	92,132,138,144,351,410,817,558,521	3
5409	92	1
5797	92,132,138,252,521,780	4
5238	208,209,188,305,20,342,369,385,814,811,834,37	3
6192	18,92,212,350,727,855,901,513	2
7194	521,144	1
1068	92,138,18,853,865,854,313	1
5679	225,521	0
2753	841,842,194,197,521,447,558	4
6936	387,384,381,385	4
2853	92,138,329,908,582	3
1179	92,138,334	1
7147	424,334	3
2525	92,132,138,208,209,504,521,546,579,666	4
6441	521,77,129,132,513,138,433,562,848	1
2592	521,361,387,369,378	3
6194	521,173,753	3
3885	77,521	2
6022	521,753,177,173,176	2
1530	92,830,240,334,724	3
2330	77,46,92,129,138,142,311,412,521,714	4
675	21,92,132,138,768	0
3782	92,138,142,491,189,396,506,521	4
733	92,138,521	2
5355	94,100,133,138,830,582,626,881	4
1525	672,369,387,534,282	2
5861	23,124,448,873,334,342,164	4
7180	35,369,385,387,521,750	3
6278	294,369,381,385,387,390,521	4
3891	263,268,270,521	1
5718	21,92,332,656	0
1502	857,858,521	3
1741	441,444,521	1
1816	287,525,521	4
3345	21,692	3
1169	521,361,368,558	3
7222	521,835	4
1087	77,918,34,92,138,621,334,73,728,49	4
7400	92,127	0
3919	92,138	3
5922	521,263	2
4432	722,92,918	3
2954	361,671	0
4885	225,37,521	1
591	12,92,138,469,521,625	3
3035	92,138,144,521,558,794	1
6116	263,268,269,270,519,1,521,694,154	3
5372	21,27,593,521	1
5538	138,92,530,604	1
6558	92,55,129,132,138,144,474,481,521	4
4094	92,138,521	0
6427	92,138,521,659,792	2
1115	80,139,81,704,778	2
6216	92	1
138	92,138	3
4505	92,138,570,704,331	1
506	69,92,144,60,342	4
7036	369,387,521	2
2409	19,92,138,521,539,211	4
1653	823,830	0
4602	92,146,822,481,138,151,521,754	2
2837	369,385,518,512,522	3
5279	92,138,570,703,766	0
3898	476,478	1
2519	32,369,381,385,387,522,581,814	4
4493	521,710,583,92,704	0
1832	92,337,676,918	4
2279	34	4
1198	92,111,129,138,348,521,562,149,818,873	4
2207	29,138,129,92,609,521,41	4
48	369,387,360	3
4381	92,138,144,521,613	2
5696	536,537	3
3492	931	4
6359	188,201,364,369,358,379,499,500,653	4
4119	92,90,727,788,350,18,854	4
1577	77,92,98,103,138,351,420,447,539,554	3
742	138,129,521	0
2988	92,138,252,521,737	2
4757	92,108,138,144,504,521,881	4
1663	21,46,92,132,138,142,356,521,704	3
620	21,138,92,210	2
5841	92,51,129,138,473,521,724	2
6073	92,138,546,666	2
7298	21,22,80,133,144,138,92,62,521	2
4815	88,92,90,132,138,139,521,591,633,865	3
2697	92,138,469,521,886	1
3921	92,132,138,198,356,331,704	4
2839	738,127	1
4196	521,21,92,129,138,703	2
4382	92,570,704,847,800	1
4976	138,129,521	0
924	92,138,521,704	3
1186	521,32,387	2
2542	441,443	3
5019	369,385,387,814	4
4735	92,918	3
5740	521,61,92,138,677	1
7324	369,750	3
6293	123,521,919	4
5652	610,369,385,387	1
6650	414,92,138,800,456,562,759,521,595	4
5157	92	1
2239	92,138,570	0
5776	92,127	0
7230	92,127,452,446	2
200	92,129,252	3
2078	521,504,129,138	2
4516	521,92,147,132,138,704	3
6210	92,132,138,247,342,570,704,852,873,901	1
2023	931	4
7227	222,369,381,385,387,581	2
875	263,268,521,765	3
4620	21,138,521,159	1
1456	499,92,138,690,921	1
4859	263,268,521,761	2
3386	92,132,138,205,238,356,481,562,873	4
593	11,188,229,235,294,476,477,478,507,586,631,811,814	4
6159	90,92,138,521,660,865,896	3
367	92,134,12	3
4848	92,138,320,473,881	1
7463	369,367,374,521	4
606	334,369	0
3768	369,387,521	2
4816	521,138,92,570,681	2
3619	77,92,138,144,252,521,927	3
5754	188,197,369,385,387,390,581,811	4
5931	521,173,177,753	3
2290	92,132,481	0
1883	931	3
1771	92,127,469	0
939	521,21	0
13	138,92,928	0
4208	138,521,252	3
4752	326,92,127	1
3382	10,92,132,138,208,356,521,562,705	4
327	77,92,138,521	1
1922	40,188,428,521,718,426	4
2350	268,521,263	2
3509	80,92,96,133,138,139,144,159,470,539	4
2674	521,846	4
6899	92,127,90,558,194,263,266,261,694,260,254,296,499,255,49,315,154	4
481	360,363,521	2
6462	92,127	0
5426	173,685	2
7031	481,90,92,138,474,521,544,663	3
4803	369,342	2
3725	92,138,439,521,602	2
4277	61,521	0
5643	77,92,49,445,677	4
2977	704	4
3395	12,92,49,138,356,499	3
5709	92	0
2982	77,92,138,521,621	1
2127	521,268,263,255,694	0
